timestamp,777204_ML_entry,777215_FR,777244_FR,772690_OR,772691_FR,772981_FR,772982_OR,774412_OR,774413_FR,774458_CD,774459_FF,737211_OR,774193_FF,718318_OR,718319_FR,716844_OR,717961_FR,716846_OR,717965_FR,716850_OR,761735_FR,716852_OR,717974_FR,716854_OR,716856_FF,718043_OR,716858_OR,718477_FR,716861_OR,717982_FR,716862_OR,717991_FR,716864_OR,717994_FR,716866_OR,717999_FR,718004_OR,718005_FR,718494_FR,716869_OR,716871_OR,718009_FR,717802_OR,718013_FR,765597_FF,776229_FR,718015_FR,763935_OR,776256_FF,768446_FR,776243_OR,776187_FR,776188_ML_exit
06/03/2026 14:25:00,198,,,,,,,,,,,,,,,,,,,,,,,,,,35,21,35,72,41,41,,,,,44,51,,,,32,,,,,,,,,,,325
06/03/2026 14:30:00,184,,,,,,,,,,,,,,,,,,,,,,,,,,34,31,21,61,34,38,,,,,29,45,,,,28,,,,,,,,,,,325
06/03/2026 14:35:00,175,,,,,,,,,,,,,,,,,,,,,,,,,,39,26,25,81,51,42,,,,,35,54,,,,19,,,,,,,,,,,328
06/03/2026 14:40:00,165,,,,,,,,,,,,,,,,,,,,,,,,,,41,39,30,79,56,42,,,,,31,69,,,,30,,,,,,,,,,,334
06/03/2026 14:45:00,200,,,,,,,,,,,,,,,,,,,,,,,,,,37,24,21,64,39,37,,,,,32,63,,,,26,,,,,,,,,,,332
06/03/2026 14:50:00,169,,,,,,,,,,,,,,,,,,,,,,,,,,34,22,27,77,46,34,,,,,27,67,,,,21,,,,,,,,,,,328
06/03/2026 14:55:00,183,,,,,,,,,,,,,,,,,,,,,,,,,,34,28,29,69,58,56,,,,,30,67,,,,29,,,,,,,,,,,324
06/03/2026 15:00:00,176,,,,,,,,,,,,,,,,,,,,,,,,,,37,34,30,69,33,36,,,,,33,84,,,,23,,,,,,,,,,,321
06/03/2026 15:05:00,179,,,,,,,,,,,,,,,,,,,,,,,,,,27,22,17,76,46,58,,,,,27,57,,,,33,,,,,,,,,,,322
06/03/2026 15:10:00,225,,,,,,,,,,,,,,,,,,,,,,,,,,45,32,34,66,37,64,,,,,30,65,,,,31,,,,,,,,,,,326
06/03/2026 15:15:00,197,,,,,,,,,,,,,,,,,,,,,,,,,,42,22,37,69,53,50,,,,,32,66,,,,43,,,,,,,,,,,323
06/03/2026 15:20:00,238,,,,,,,,,,,,,,,,,,,,,,,,,,47,26,27,57,63,50,,,,,46,67,,,,30,,,,,,,,,,,322
06/03/2026 15:25:00,211,,,,,,,,,,,,,,,,,,,,,,,,,,41,23,25,51,47,36,,,,,19,58,,,,30,,,,,,,,,,,317
06/03/2026 15:30:00,184,,,,,,,,,,,,,,,,,,,,,,,,,,44,29,29,50,45,44,,,,,29,58,,,,31,,,,,,,,,,,315
06/03/2026 15:35:00,241,,,,,,,,,,,,,,,,,,,,,,,,,,44,19,41,63,55,47,,,,,33,50,,,,20,,,,,,,,,,,317
06/03/2026 15:40:00,212,,,,,,,,,,,,,,,,,,,,,,,,,,42,27,46,67,52,31,,,,,31,75,,,,27,,,,,,,,,,,313
06/03/2026 15:45:00,234,,,,,,,,,,,,,,,,,,,,,,,,,,39,20,36,65,50,48,,,,,37,54,,,,30,,,,,,,,,,,311
06/03/2026 15:50:00,213,,,,,,,,,,,,,,,,,,,,,,,,,,30,40,25,72,44,56,,,,,43,70,,,,41,,,,,,,,,,,304
06/03/2026 15:55:00,188,,,,,,,,,,,,,,,,,,,,,,,,,,24,33,19,72,62,50,,,,,35,64,,,,32,,,,,,,,,,,305
06/03/2026 16:00:00,215,,,,,,,,,,,,,,,,,,,,,,,,,,34,23,30,73,32,60,,,,,43,63,,,,29,,,,,,,,,,,305
06/03/2026 16:05:00,213,,,,,,,,,,,,,,,,,,,,,,,,,,27,39,33,62,50,52,,,,,39,49,,,,21,,,,,,,,,,,300
06/03/2026 16:10:00,191,,,,,,,,,,,,,,,,,,,,,,,,,,32,35,42,87,50,50,,,,,40,74,,,,32,,,,,,,,,,,302
06/03/2026 16:15:00,234,,,,,,,,,,,,,,,,,,,,,,,,,,31,30,35,64,54,56,,,,,32,81,,,,25,,,,,,,,,,,300
06/03/2026 16:20:00,233,,,,,,,,,,,,,,,,,,,,,,,,,,41,28,15,73,40,60,,,,,52,76,,,,17,,,,,,,,,,,298
06/03/2026 16:25:00,236,,,,,,,,,,,,,,,,,,,,,,,,,,31,26,30,83,44,59,,,,,45,84,,,,25,,,,,,,,,,,296
06/03/2026 16:30:00,216,,,,,,,,,,,,,,,,,,,,,,,,,,39,34,26,69,31,66,,,,,41,84,,,,21,,,,,,,,,,,293
06/03/2026 16:35:00,218,,,,,,,,,,,,,,,,,,,,,,,,,,39,30,34,73,67,52,,,,,33,86,,,,23,,,,,,,,,,,300
06/03/2026 16:40:00,264,,,,,,,,,,,,,,,,,,,,,,,,,,35,31,32,62,36,78,,,,,51,78,,,,21,,,,,,,,,,,298
06/03/2026 16:45:00,245,,,,,,,,,,,,,,,,,,,,,,,,,,34,32,38,71,39,58,,,,,47,79,,,,22,,,,,,,,,,,308
06/03/2026 16:50:00,241,,,,,,,,,,,,,,,,,,,,,,,,,,40,39,30,59,33,73,,,,,34,83,,,,30,,,,,,,,,,,309
06/03/2026 16:55:00,255,,,,,,,,,,,,,,,,,,,,,,,,,,30,22,24,97,35,74,,,,,45,80,,,,29,,,,,,,,,,,292
06/03/2026 17:00:00,233,,,,,,,,,,,,,,,,,,,,,,,,,,42,31,21,72,36,76,,,,,35,77,,,,31,,,,,,,,,,,296
06/03/2026 17:05:00,251,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,19,79,43,53,,,,,48,77,,,,29,,,,,,,,,,,300
06/03/2026 17:10:00,240,,,,,,,,,,,,,,,,,,,,,,,,,,41,17,31,80,42,62,,,,,39,80,,,,17,,,,,,,,,,,313
06/03/2026 17:15:00,229,,,,,,,,,,,,,,,,,,,,,,,,,,45,35,33,65,39,69,,,,,55,72,,,,43,,,,,,,,,,,315
06/03/2026 17:20:00,236,,,,,,,,,,,,,,,,,,,,,,,,,,40,25,43,72,19,76,,,,,45,83,,,,27,,,,,,,,,,,294
06/03/2026 17:25:00,245,,,,,,,,,,,,,,,,,,,,,,,,,,34,31,18,65,56,71,,,,,50,70,,,,35,,,,,,,,,,,283
06/03/2026 17:30:00,241,,,,,,,,,,,,,,,,,,,,,,,,,,29,26,32,71,21,47,,,,,47,98,,,,24,,,,,,,,,,,308
06/03/2026 17:35:00,222,,,,,,,,,,,,,,,,,,,,,,,,,,28,29,25,75,48,69,,,,,50,87,,,,20,,,,,,,,,,,285
06/03/2026 17:40:00,232,,,,,,,,,,,,,,,,,,,,,,,,,,36,26,21,87,20,70,,,,,33,64,,,,22,,,,,,,,,,,305
06/03/2026 17:45:00,225,,,,,,,,,,,,,,,,,,,,,,,,,,31,27,25,79,43,67,,,,,44,65,,,,27,,,,,,,,,,,307
06/03/2026 17:50:00,225,,,,,,,,,,,,,,,,,,,,,,,,,,34,35,18,73,20,74,,,,,43,73,,,,25,,,,,,,,,,,300
06/03/2026 17:55:00,206,,,,,,,,,,,,,,,,,,,,,,,,,,37,30,21,84,25,60,,,,,31,78,,,,19,,,,,,,,,,,293
06/03/2026 18:00:00,201,,,,,,,,,,,,,,,,,,,,,,,,,,26,32,11,78,27,82,,,,,34,61,,,,20,,,,,,,,,,,286
06/03/2026 18:05:00,196,,,,,,,,,,,,,,,,,,,,,,,,,,29,44,10,67,42,76,,,,,46,71,,,,22,,,,,,,,,,,296
06/03/2026 18:10:00,207,,,,,,,,,,,,,,,,,,,,,,,,,,36,39,24,75,21,76,,,,,41,74,,,,21,,,,,,,,,,,294
06/03/2026 18:15:00,213,,,,,,,,,,,,,,,,,,,,,,,,,,20,33,24,72,44,66,,,,,35,87,,,,21,,,,,,,,,,,300
06/03/2026 18:20:00,218,,,,,,,,,,,,,,,,,,,,,,,,,,36,43,21,71,35,50,,,,,24,83,,,,20,,,,,,,,,,,300
06/03/2026 18:25:00,207,,,,,,,,,,,,,,,,,,,,,,,,,,38,38,21,82,37,77,,,,,39,86,,,,16,,,,,,,,,,,302
06/03/2026 18:30:00,203,,,,,,,,,,,,,,,,,,,,,,,,,,30,23,13,91,21,60,,,,,30,80,,,,23,,,,,,,,,,,306
06/03/2026 18:35:00,222,,,,,,,,,,,,,,,,,,,,,,,,,,25,22,16,89,32,52,,,,,35,71,,,,18,,,,,,,,,,,303
06/03/2026 18:40:00,187,,,,,,,,,,,,,,,,,,,,,,,,,,38,22,16,71,33,47,,,,,30,53,,,,18,,,,,,,,,,,306
06/03/2026 18:45:00,198,,,,,,,,,,,,,,,,,,,,,,,,,,33,23,11,80,40,56,,,,,31,71,,,,21,,,,,,,,,,,311
06/03/2026 18:50:00,192,,,,,,,,,,,,,,,,,,,,,,,,,,32,24,13,56,18,40,,,,,38,51,,,,12,,,,,,,,,,,311
06/03/2026 18:55:00,191,,,,,,,,,,,,,,,,,,,,,,,,,,32,21,8,64,42,48,,,,,34,60,,,,8,,,,,,,,,,,311
06/03/2026 19:00:00,178,,,,,,,,,,,,,,,,,,,,,,,,,,23,27,6,68,23,37,,,,,20,54,,,,21,,,,,,,,,,,308
06/03/2026 19:05:00,169,,,,,,,,,,,,,,,,,,,,,,,,,,29,23,14,60,23,68,,,,,50,57,,,,17,,,,,,,,,,,317
06/03/2026 19:10:00,173,,,,,,,,,,,,,,,,,,,,,,,,,,32,19,14,63,33,37,,,,,32,50,,,,8,,,,,,,,,,,325
06/03/2026 19:15:00,179,,,,,,,,,,,,,,,,,,,,,,,,,,34,20,19,72,41,37,,,,,37,62,,,,13,,,,,,,,,,,326
06/03/2026 19:20:00,163,,,,,,,,,,,,,,,,,,,,,,,,,,36,28,18,74,43,40,,,,,28,51,,,,11,,,,,,,,,,,325
06/03/2026 19:25:00,169,,,,,,,,,,,,,,,,,,,,,,,,,,23,27,12,57,37,51,,,,,22,63,,,,9,,,,,,,,,,,325
06/03/2026 19:30:00,183,,,,,,,,,,,,,,,,,,,,,,,,,,34,19,15,52,30,31,,,,,13,39,,,,9,,,,,,,,,,,315
06/03/2026 19:35:00,173,,,,,,,,,,,,,,,,,,,,,,,,,,28,25,14,53,27,37,,,,,34,46,,,,6,,,,,,,,,,,313
06/03/2026 19:40:00,148,,,,,,,,,,,,,,,,,,,,,,,,,,31,21,10,74,37,32,,,,,23,48,,,,10,,,,,,,,,,,311
06/03/2026 19:45:00,141,,,,,,,,,,,,,,,,,,,,,,,,,,24,22,22,55,31,46,,,,,25,57,,,,13,,,,,,,,,,,307
06/03/2026 19:50:00,153,,,,,,,,,,,,,,,,,,,,,,,,,,43,21,19,59,39,44,,,,,34,49,,,,10,,,,,,,,,,,304
06/03/2026 19:55:00,154,,,,,,,,,,,,,,,,,,,,,,,,,,33,12,16,67,23,33,,,,,20,45,,,,9,,,,,,,,,,,298
06/03/2026 20:00:00,139,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,15,54,46,33,,,,,32,48,,,,6,,,,,,,,,,,292
06/03/2026 20:05:00,157,,,,,,,,,,,,,,,,,,,,,,,,,,23,24,17,55,33,44,,,,,33,48,,,,8,,,,,,,,,,,292
06/03/2026 20:10:00,166,,,,,,,,,,,,,,,,,,,,,,,,,,31,15,19,54,36,33,,,,,34,59,,,,9,,,,,,,,,,,291
06/03/2026 20:15:00,152,,,,,,,,,,,,,,,,,,,,,,,,,,28,15,13,70,37,49,,,,,44,52,,,,11,,,,,,,,,,,291
06/03/2026 20:20:00,159,,,,,,,,,,,,,,,,,,,,,,,,,,35,17,13,70,29,32,,,,,25,57,,,,9,,,,,,,,,,,291
06/03/2026 20:25:00,162,,,,,,,,,,,,,,,,,,,,,,,,,,30,11,14,71,38,40,,,,,34,44,,,,4,,,,,,,,,,,286
06/03/2026 20:30:00,159,,,,,,,,,,,,,,,,,,,,,,,,,,22,21,14,64,23,51,,,,,26,60,,,,11,,,,,,,,,,,287
06/03/2026 20:35:00,158,,,,,,,,,,,,,,,,,,,,,,,,,,29,10,18,65,27,55,,,,,27,59,,,,1,,,,,,,,,,,284
06/03/2026 20:40:00,177,,,,,,,,,,,,,,,,,,,,,,,,,,34,13,12,70,32,38,,,,,35,38,,,,3,,,,,,,,,,,284
06/03/2026 20:45:00,140,,,,,,,,,,,,,,,,,,,,,,,,,,31,13,18,72,27,35,,,,,37,51,,,,10,,,,,,,,,,,283
06/03/2026 20:50:00,146,,,,,,,,,,,,,,,,,,,,,,,,,,28,20,9,80,46,51,,,,,37,56,,,,16,,,,,,,,,,,282
06/03/2026 20:55:00,176,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,6,66,25,49,,,,,24,61,,,,10,,,,,,,,,,,279
06/03/2026 21:00:00,153,,,,,,,,,,,,,,,,,,,,,,,,,,15,21,9,73,34,37,,,,,30,57,,,,8,,,,,,,,,,,272
06/03/2026 21:05:00,133,,,,,,,,,,,,,,,,,,,,,,,,,,26,14,7,76,40,42,,,,,30,45,,,,9,,,,,,,,,,,275
06/03/2026 21:10:00,155,,,,,,,,,,,,,,,,,,,,,,,,,,29,13,10,74,29,40,,,,,26,59,,,,9,,,,,,,,,,,280
06/03/2026 21:15:00,139,,,,,,,,,,,,,,,,,,,,,,,,,,30,22,14,56,38,43,,,,,42,44,,,,12,,,,,,,,,,,284
06/03/2026 21:20:00,146,,,,,,,,,,,,,,,,,,,,,,,,,,31,17,10,44,35,35,,,,,30,45,,,,12,,,,,,,,,,,287
06/03/2026 21:25:00,131,,,,,,,,,,,,,,,,,,,,,,,,,,22,24,13,44,22,38,,,,,27,50,,,,10,,,,,,,,,,,283
06/03/2026 21:30:00,154,,,,,,,,,,,,,,,,,,,,,,,,,,24,20,18,43,29,35,,,,,41,38,,,,7,,,,,,,,,,,277
06/03/2026 21:35:00,129,,,,,,,,,,,,,,,,,,,,,,,,,,24,18,16,48,22,51,,,,,31,51,,,,10,,,,,,,,,,,273
06/03/2026 21:40:00,116,,,,,,,,,,,,,,,,,,,,,,,,,,29,20,5,46,15,44,,,,,26,40,,,,9,,,,,,,,,,,271
06/03/2026 21:45:00,120,,,,,,,,,,,,,,,,,,,,,,,,,,32,20,12,49,30,37,,,,,29,36,,,,12,,,,,,,,,,,268
06/03/2026 21:50:00,126,,,,,,,,,,,,,,,,,,,,,,,,,,38,27,18,41,21,35,,,,,24,43,,,,11,,,,,,,,,,,264
06/03/2026 21:55:00,134,,,,,,,,,,,,,,,,,,,,,,,,,,14,22,22,39,29,36,,,,,27,39,,,,16,,,,,,,,,,,256
06/03/2026 22:00:00,125,,,,,,,,,,,,,,,,,,,,,,,,,,22,15,21,34,18,37,,,,,31,38,,,,8,,,,,,,,,,,250
06/03/2026 22:05:00,116,,,,,,,,,,,,,,,,,,,,,,,,,,29,16,16,37,26,28,,,,,29,40,,,,6,,,,,,,,,,,250
06/03/2026 22:10:00,120,,,,,,,,,,,,,,,,,,,,,,,,,,28,17,13,44,21,24,,,,,30,35,,,,5,,,,,,,,,,,248
06/03/2026 22:15:00,110,,,,,,,,,,,,,,,,,,,,,,,,,,31,9,10,54,35,32,,,,,33,22,,,,2,,,,,,,,,,,250
06/03/2026 22:20:00,102,,,,,,,,,,,,,,,,,,,,,,,,,,27,24,22,43,29,27,,,,,27,29,,,,6,,,,,,,,,,,241
06/03/2026 22:25:00,97,,,,,,,,,,,,,,,,,,,,,,,,,,23,17,10,47,29,36,,,,,24,46,,,,4,,,,,,,,,,,238
06/03/2026 22:30:00,108,,,,,,,,,,,,,,,,,,,,,,,,,,23,13,11,29,18,26,,,,,18,45,,,,6,,,,,,,,,,,235
06/03/2026 22:35:00,94,,,,,,,,,,,,,,,,,,,,,,,,,,24,4,7,36,23,29,,,,,25,32,,,,12,,,,,,,,,,,232
06/03/2026 22:40:00,110,,,,,,,,,,,,,,,,,,,,,,,,,,23,6,13,42,25,30,,,,,38,32,,,,9,,,,,,,,,,,228
06/03/2026 22:45:00,93,,,,,,,,,,,,,,,,,,,,,,,,,,19,14,12,40,19,24,,,,,25,26,,,,9,,,,,,,,,,,218
06/03/2026 22:50:00,110,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,8,37,14,19,,,,,27,28,,,,3,,,,,,,,,,,209
06/03/2026 22:55:00,116,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,6,33,27,24,,,,,21,23,,,,6,,,,,,,,,,,199
06/03/2026 23:00:00,125,,,,,,,,,,,,,,,,,,,,,,,,,,18,15,10,32,15,25,,,,,28,38,,,,7,,,,,,,,,,,188
06/03/2026 23:05:00,120,,,,,,,,,,,,,,,,,,,,,,,,,,24,8,3,46,24,27,,,,,24,20,,,,2,,,,,,,,,,,184
06/03/2026 23:10:00,108,,,,,,,,,,,,,,,,,,,,,,,,,,11,6,11,40,18,21,,,,,12,22,,,,6,,,,,,,,,,,175
06/03/2026 23:15:00,106,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,2,37,25,18,,,,,16,24,,,,6,,,,,,,,,,,173
06/03/2026 23:20:00,110,,,,,,,,,,,,,,,,,,,,,,,,,,14,3,7,36,22,16,,,,,29,26,,,,5,,,,,,,,,,,169
06/03/2026 23:25:00,99,,,,,,,,,,,,,,,,,,,,,,,,,,12,5,3,36,16,15,,,,,29,30,,,,1,,,,,,,,,,,162
06/03/2026 23:30:00,90,,,,,,,,,,,,,,,,,,,,,,,,,,22,5,7,23,16,19,,,,,26,20,,,,2,,,,,,,,,,,158
06/03/2026 23:35:00,93,,,,,,,,,,,,,,,,,,,,,,,,,,21,3,11,26,12,17,,,,,12,21,,,,6,,,,,,,,,,,154
06/03/2026 23:40:00,111,,,,,,,,,,,,,,,,,,,,,,,,,,15,6,5,26,10,11,,,,,18,21,,,,4,,,,,,,,,,,151
06/03/2026 23:45:00,114,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,5,29,10,15,,,,,14,25,,,,5,,,,,,,,,,,144
06/03/2026 23:50:00,94,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,8,28,6,12,,,,,19,20,,,,4,,,,,,,,,,,137
06/03/2026 23:55:00,97,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,1,31,9,12,,,,,22,13,,,,7,,,,,,,,,,,127
