timestamp,777204_ML_entry,777215_FR,777244_FR,772690_OR,772691_FR,772981_FR,772982_OR,774412_OR,774413_FR,774458_CD,774459_FF,737211_OR,774193_FF,718318_OR,718319_FR,716844_OR,717961_FR,716846_OR,717965_FR,716850_OR,761735_FR,716852_OR,717974_FR,716854_OR,716856_FF,718043_OR,716858_OR,718477_FR,716861_OR,717982_FR,716862_OR,717991_FR,716864_OR,717994_FR,716866_OR,717999_FR,718004_OR,718005_FR,718494_FR,716869_OR,716871_OR,718009_FR,717802_OR,718013_FR,765597_FF,776229_FR,718015_FR,763935_OR,776256_FF,768446_FR,776243_OR,776187_FR,776188_ML_exit
06/02/2026 14:25:00,169,,,,,,,,,,,,,,,,,,,,,,,,,,29,23,40,87,53,50,,,,,41,51,,,,37,,,,,,,,,,,321
06/02/2026 14:30:00,198,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,14,73,44,43,,,,,27,49,,,,17,,,,,,,,,,,319
06/02/2026 14:35:00,221,,,,,,,,,,,,,,,,,,,,,,,,,,28,34,32,57,40,47,,,,,34,64,,,,29,,,,,,,,,,,323
06/02/2026 14:40:00,192,,,,,,,,,,,,,,,,,,,,,,,,,,22,31,25,63,36,49,,,,,40,70,,,,38,,,,,,,,,,,328
06/02/2026 14:45:00,176,,,,,,,,,,,,,,,,,,,,,,,,,,31,36,29,62,57,38,,,,,38,72,,,,26,,,,,,,,,,,329
06/02/2026 14:50:00,205,,,,,,,,,,,,,,,,,,,,,,,,,,27,25,19,63,41,40,,,,,30,74,,,,34,,,,,,,,,,,324
06/02/2026 14:55:00,178,,,,,,,,,,,,,,,,,,,,,,,,,,34,19,24,75,39,67,,,,,29,55,,,,25,,,,,,,,,,,320
06/02/2026 15:00:00,169,,,,,,,,,,,,,,,,,,,,,,,,,,33,38,30,65,47,53,,,,,27,43,,,,20,,,,,,,,,,,317
06/02/2026 15:05:00,192,,,,,,,,,,,,,,,,,,,,,,,,,,38,30,27,67,50,58,,,,,50,55,,,,19,,,,,,,,,,,319
06/02/2026 15:10:00,192,,,,,,,,,,,,,,,,,,,,,,,,,,38,30,22,66,48,37,,,,,20,44,,,,21,,,,,,,,,,,322
06/02/2026 15:15:00,197,,,,,,,,,,,,,,,,,,,,,,,,,,35,23,38,53,51,58,,,,,30,49,,,,26,,,,,,,,,,,324
06/02/2026 15:20:00,196,,,,,,,,,,,,,,,,,,,,,,,,,,38,41,38,60,40,52,,,,,37,53,,,,21,,,,,,,,,,,323
06/02/2026 15:25:00,211,,,,,,,,,,,,,,,,,,,,,,,,,,39,25,25,59,42,57,,,,,36,64,,,,27,,,,,,,,,,,320
06/02/2026 15:30:00,207,,,,,,,,,,,,,,,,,,,,,,,,,,44,25,30,58,46,48,,,,,33,45,,,,38,,,,,,,,,,,317
06/02/2026 15:35:00,197,,,,,,,,,,,,,,,,,,,,,,,,,,32,16,36,50,62,39,,,,,25,30,,,,26,,,,,,,,,,,320
06/02/2026 15:40:00,184,,,,,,,,,,,,,,,,,,,,,,,,,,37,20,39,57,33,45,,,,,29,33,,,,37,,,,,,,,,,,320
06/02/2026 15:45:00,191,,,,,,,,,,,,,,,,,,,,,,,,,,36,25,43,69,68,53,,,,,24,13,,,,44,,,,,,,,,,,317
06/02/2026 15:50:00,188,,,,,,,,,,,,,,,,,,,,,,,,,,45,22,38,66,42,35,,,,,39,24,,,,25,,,,,,,,,,,318
06/02/2026 15:55:00,173,,,,,,,,,,,,,,,,,,,,,,,,,,44,23,30,66,69,46,,,,,27,74,,,,45,,,,,,,,,,,315
06/02/2026 16:00:00,174,,,,,,,,,,,,,,,,,,,,,,,,,,35,21,20,63,44,50,,,,,39,79,,,,43,,,,,,,,,,,310
06/02/2026 16:05:00,240,,,,,,,,,,,,,,,,,,,,,,,,,,40,41,35,81,53,47,,,,,24,96,,,,25,,,,,,,,,,,313
06/02/2026 16:10:00,188,,,,,,,,,,,,,,,,,,,,,,,,,,43,26,40,73,20,52,,,,,41,83,,,,26,,,,,,,,,,,308
06/02/2026 16:15:00,232,,,,,,,,,,,,,,,,,,,,,,,,,,43,31,34,95,51,62,,,,,35,74,,,,24,,,,,,,,,,,306
06/02/2026 16:20:00,215,,,,,,,,,,,,,,,,,,,,,,,,,,30,20,25,64,41,81,,,,,34,65,,,,26,,,,,,,,,,,306
06/02/2026 16:25:00,192,,,,,,,,,,,,,,,,,,,,,,,,,,44,29,22,77,47,45,,,,,29,85,,,,26,,,,,,,,,,,298
06/02/2026 16:30:00,219,,,,,,,,,,,,,,,,,,,,,,,,,,31,23,40,78,27,77,,,,,25,90,,,,33,,,,,,,,,,,298
06/02/2026 16:35:00,240,,,,,,,,,,,,,,,,,,,,,,,,,,41,31,32,59,37,73,,,,,35,74,,,,27,,,,,,,,,,,298
06/02/2026 16:40:00,249,,,,,,,,,,,,,,,,,,,,,,,,,,35,34,45,58,25,57,,,,,35,72,,,,22,,,,,,,,,,,304
06/02/2026 16:45:00,221,,,,,,,,,,,,,,,,,,,,,,,,,,39,30,31,61,33,68,,,,,33,73,,,,29,,,,,,,,,,,313
06/02/2026 16:50:00,241,,,,,,,,,,,,,,,,,,,,,,,,,,41,28,29,68,20,55,,,,,37,69,,,,20,,,,,,,,,,,292
06/02/2026 16:55:00,272,,,,,,,,,,,,,,,,,,,,,,,,,,41,35,31,60,40,52,,,,,25,65,,,,20,,,,,,,,,,,294
06/02/2026 17:00:00,259,,,,,,,,,,,,,,,,,,,,,,,,,,44,29,24,77,24,78,,,,,29,57,,,,18,,,,,,,,,,,292
06/02/2026 17:05:00,259,,,,,,,,,,,,,,,,,,,,,,,,,,42,24,38,79,43,59,,,,,35,75,,,,19,,,,,,,,,,,294
06/02/2026 17:10:00,252,,,,,,,,,,,,,,,,,,,,,,,,,,39,26,39,80,32,73,,,,,42,89,,,,15,,,,,,,,,,,313
06/02/2026 17:15:00,232,,,,,,,,,,,,,,,,,,,,,,,,,,39,23,34,62,46,70,,,,,37,62,,,,18,,,,,,,,,,,311
06/02/2026 17:20:00,226,,,,,,,,,,,,,,,,,,,,,,,,,,41,25,40,73,32,61,,,,,38,80,,,,19,,,,,,,,,,,296
06/02/2026 17:25:00,220,,,,,,,,,,,,,,,,,,,,,,,,,,28,28,27,81,49,63,,,,,25,95,,,,26,,,,,,,,,,,309
06/02/2026 17:30:00,268,,,,,,,,,,,,,,,,,,,,,,,,,,32,30,29,72,40,60,,,,,31,73,,,,20,,,,,,,,,,,302
06/02/2026 17:35:00,225,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,12,74,44,58,,,,,33,71,,,,22,,,,,,,,,,,296
06/02/2026 17:40:00,218,,,,,,,,,,,,,,,,,,,,,,,,,,32,22,16,83,18,66,,,,,27,72,,,,18,,,,,,,,,,,306
06/02/2026 17:45:00,200,,,,,,,,,,,,,,,,,,,,,,,,,,40,24,21,64,44,50,,,,,19,61,,,,26,,,,,,,,,,,302
06/02/2026 17:50:00,225,,,,,,,,,,,,,,,,,,,,,,,,,,36,18,25,80,25,62,,,,,29,70,,,,20,,,,,,,,,,,298
06/02/2026 17:55:00,201,,,,,,,,,,,,,,,,,,,,,,,,,,31,34,25,80,28,64,,,,,25,65,,,,19,,,,,,,,,,,288
06/02/2026 18:00:00,249,,,,,,,,,,,,,,,,,,,,,,,,,,36,25,21,89,21,73,,,,,27,102,,,,19,,,,,,,,,,,290
06/02/2026 18:05:00,201,,,,,,,,,,,,,,,,,,,,,,,,,,38,39,16,94,32,69,,,,,26,74,,,,16,,,,,,,,,,,292
06/02/2026 18:10:00,241,,,,,,,,,,,,,,,,,,,,,,,,,,25,42,27,95,29,64,,,,,32,80,,,,12,,,,,,,,,,,294
06/02/2026 18:15:00,215,,,,,,,,,,,,,,,,,,,,,,,,,,36,39,18,80,36,61,,,,,27,66,,,,13,,,,,,,,,,,298
06/02/2026 18:20:00,206,,,,,,,,,,,,,,,,,,,,,,,,,,28,29,17,85,27,46,,,,,31,69,,,,21,,,,,,,,,,,302
06/02/2026 18:25:00,215,,,,,,,,,,,,,,,,,,,,,,,,,,34,30,18,76,33,66,,,,,26,52,,,,16,,,,,,,,,,,302
06/02/2026 18:30:00,238,,,,,,,,,,,,,,,,,,,,,,,,,,36,42,16,74,27,53,,,,,18,78,,,,16,,,,,,,,,,,313
06/02/2026 18:35:00,213,,,,,,,,,,,,,,,,,,,,,,,,,,34,26,19,76,45,58,,,,,22,63,,,,24,,,,,,,,,,,310
06/02/2026 18:40:00,215,,,,,,,,,,,,,,,,,,,,,,,,,,44,20,23,64,25,56,,,,,29,58,,,,22,,,,,,,,,,,313
06/02/2026 18:45:00,196,,,,,,,,,,,,,,,,,,,,,,,,,,28,32,13,88,26,67,,,,,30,51,,,,12,,,,,,,,,,,311
06/02/2026 18:50:00,174,,,,,,,,,,,,,,,,,,,,,,,,,,31,32,18,75,38,56,,,,,35,59,,,,11,,,,,,,,,,,315
06/02/2026 18:55:00,208,,,,,,,,,,,,,,,,,,,,,,,,,,30,26,14,69,29,63,,,,,32,64,,,,12,,,,,,,,,,,317
06/02/2026 19:00:00,162,,,,,,,,,,,,,,,,,,,,,,,,,,33,21,3,65,31,49,,,,,19,63,,,,13,,,,,,,,,,,323
06/02/2026 19:05:00,164,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,12,64,21,53,,,,,33,60,,,,18,,,,,,,,,,,325
06/02/2026 19:10:00,162,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,9,74,32,43,,,,,31,51,,,,8,,,,,,,,,,,327
06/02/2026 19:15:00,155,,,,,,,,,,,,,,,,,,,,,,,,,,28,17,14,54,46,49,,,,,28,61,,,,9,,,,,,,,,,,325
06/02/2026 19:20:00,164,,,,,,,,,,,,,,,,,,,,,,,,,,28,17,16,84,28,41,,,,,39,10,,,,9,,,,,,,,,,,321
06/02/2026 19:25:00,162,,,,,,,,,,,,,,,,,,,,,,,,,,26,18,15,54,40,44,,,,,50,15,,,,10,,,,,,,,,,,323
06/02/2026 19:30:00,155,,,,,,,,,,,,,,,,,,,,,,,,,,26,18,14,62,30,53,,,,,25,45,,,,9,,,,,,,,,,,313
06/02/2026 19:35:00,134,,,,,,,,,,,,,,,,,,,,,,,,,,25,27,13,78,36,42,,,,,27,10,,,,17,,,,,,,,,,,309
06/02/2026 19:40:00,150,,,,,,,,,,,,,,,,,,,,,,,,,,22,23,7,54,25,46,,,,,37,25,,,,5,,,,,,,,,,,308
06/02/2026 19:45:00,132,,,,,,,,,,,,,,,,,,,,,,,,,,31,16,14,80,29,45,,,,,29,39,,,,4,,,,,,,,,,,302
06/02/2026 19:50:00,149,,,,,,,,,,,,,,,,,,,,,,,,,,31,22,11,81,29,31,,,,,34,57,,,,10,,,,,,,,,,,296
06/02/2026 19:55:00,135,,,,,,,,,,,,,,,,,,,,,,,,,,36,21,19,53,31,33,,,,,41,46,,,,12,,,,,,,,,,,292
06/02/2026 20:00:00,155,,,,,,,,,,,,,,,,,,,,,,,,,,23,19,14,54,22,36,,,,,29,40,,,,13,,,,,,,,,,,285
06/02/2026 20:05:00,127,,,,,,,,,,,,,,,,,,,,,,,,,,31,19,13,60,24,53,,,,,32,65,,,,14,,,,,,,,,,,282
06/02/2026 20:10:00,124,,,,,,,,,,,,,,,,,,,,,,,,,,31,19,11,73,46,46,,,,,38,33,,,,12,,,,,,,,,,,285
06/02/2026 20:15:00,149,,,,,,,,,,,,,,,,,,,,,,,,,,31,24,18,75,30,51,,,,,27,50,,,,16,,,,,,,,,,,285
06/02/2026 20:20:00,143,,,,,,,,,,,,,,,,,,,,,,,,,,26,21,17,52,38,32,,,,,24,52,,,,7,,,,,,,,,,,285
06/02/2026 20:25:00,139,,,,,,,,,,,,,,,,,,,,,,,,,,27,19,13,58,32,53,,,,,38,55,,,,12,,,,,,,,,,,277
06/02/2026 20:30:00,120,,,,,,,,,,,,,,,,,,,,,,,,,,41,21,13,47,31,47,,,,,33,41,,,,6,,,,,,,,,,,279
06/02/2026 20:35:00,146,,,,,,,,,,,,,,,,,,,,,,,,,,28,19,10,68,29,44,,,,,33,31,,,,10,,,,,,,,,,,277
06/02/2026 20:40:00,143,,,,,,,,,,,,,,,,,,,,,,,,,,24,16,9,64,21,36,,,,,32,43,,,,8,,,,,,,,,,,279
06/02/2026 20:45:00,138,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,14,75,38,31,,,,,31,35,,,,8,,,,,,,,,,,275
06/02/2026 20:50:00,127,,,,,,,,,,,,,,,,,,,,,,,,,,27,16,16,67,30,34,,,,,37,43,,,,7,,,,,,,,,,,271
06/02/2026 20:55:00,150,,,,,,,,,,,,,,,,,,,,,,,,,,20,16,13,67,23,52,,,,,34,56,,,,5,,,,,,,,,,,268
06/02/2026 21:00:00,118,,,,,,,,,,,,,,,,,,,,,,,,,,17,16,10,63,28,41,,,,,34,52,,,,9,,,,,,,,,,,268
06/02/2026 21:05:00,139,,,,,,,,,,,,,,,,,,,,,,,,,,28,18,20,55,31,44,,,,,27,32,,,,6,,,,,,,,,,,266
06/02/2026 21:10:00,150,,,,,,,,,,,,,,,,,,,,,,,,,,16,19,8,64,19,38,,,,,35,48,,,,2,,,,,,,,,,,267
06/02/2026 21:15:00,126,,,,,,,,,,,,,,,,,,,,,,,,,,24,13,11,57,29,41,,,,,29,38,,,,8,,,,,,,,,,,266
06/02/2026 21:20:00,143,,,,,,,,,,,,,,,,,,,,,,,,,,25,19,11,78,31,42,,,,,29,44,,,,12,,,,,,,,,,,271
06/02/2026 21:25:00,114,,,,,,,,,,,,,,,,,,,,,,,,,,26,23,13,52,30,36,,,,,27,52,,,,13,,,,,,,,,,,272
06/02/2026 21:30:00,127,,,,,,,,,,,,,,,,,,,,,,,,,,27,19,20,52,26,36,,,,,32,41,,,,5,,,,,,,,,,,268
06/02/2026 21:35:00,120,,,,,,,,,,,,,,,,,,,,,,,,,,27,29,13,42,40,50,,,,,26,48,,,,13,,,,,,,,,,,264
06/02/2026 21:40:00,112,,,,,,,,,,,,,,,,,,,,,,,,,,16,14,11,49,21,38,,,,,39,38,,,,10,,,,,,,,,,,256
06/02/2026 21:45:00,116,,,,,,,,,,,,,,,,,,,,,,,,,,32,15,8,58,31,30,,,,,32,47,,,,6,,,,,,,,,,,255
06/02/2026 21:50:00,120,,,,,,,,,,,,,,,,,,,,,,,,,,30,22,9,58,33,38,,,,,27,38,,,,9,,,,,,,,,,,252
06/02/2026 21:55:00,129,,,,,,,,,,,,,,,,,,,,,,,,,,18,20,9,60,25,30,,,,,27,39,,,,11,,,,,,,,,,,249
06/02/2026 22:00:00,129,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,17,51,24,51,,,,,30,33,,,,7,,,,,,,,,,,240
06/02/2026 22:05:00,106,,,,,,,,,,,,,,,,,,,,,,,,,,22,16,20,46,28,23,,,,,31,40,,,,6,,,,,,,,,,,237
06/02/2026 22:10:00,112,,,,,,,,,,,,,,,,,,,,,,,,,,21,16,12,69,24,40,,,,,26,39,,,,9,,,,,,,,,,,243
06/02/2026 22:15:00,109,,,,,,,,,,,,,,,,,,,,,,,,,,13,17,11,48,22,30,,,,,29,44,,,,4,,,,,,,,,,,243
06/02/2026 22:20:00,104,,,,,,,,,,,,,,,,,,,,,,,,,,29,15,10,50,23,31,,,,,23,45,,,,6,,,,,,,,,,,239
06/02/2026 22:25:00,101,,,,,,,,,,,,,,,,,,,,,,,,,,35,22,8,52,30,28,,,,,27,32,,,,3,,,,,,,,,,,235
06/02/2026 22:30:00,93,,,,,,,,,,,,,,,,,,,,,,,,,,29,21,4,31,20,26,,,,,22,20,,,,10,,,,,,,,,,,226
06/02/2026 22:35:00,101,,,,,,,,,,,,,,,,,,,,,,,,,,25,13,11,38,12,26,,,,,21,22,,,,1,,,,,,,,,,,224
06/02/2026 22:40:00,102,,,,,,,,,,,,,,,,,,,,,,,,,,34,13,12,34,29,21,,,,,24,27,,,,7,,,,,,,,,,,220
06/02/2026 22:45:00,94,,,,,,,,,,,,,,,,,,,,,,,,,,29,25,6,52,21,39,,,,,20,31,,,,3,,,,,,,,,,,216
06/02/2026 22:50:00,101,,,,,,,,,,,,,,,,,,,,,,,,,,20,18,6,30,13,24,,,,,26,31,,,,5,,,,,,,,,,,207
06/02/2026 22:55:00,116,,,,,,,,,,,,,,,,,,,,,,,,,,19,11,8,38,25,17,,,,,22,34,,,,2,,,,,,,,,,,193
06/02/2026 23:00:00,106,,,,,,,,,,,,,,,,,,,,,,,,,,14,18,7,31,18,22,,,,,19,27,,,,5,,,,,,,,,,,180
06/02/2026 23:05:00,152,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,6,29,14,25,,,,,15,21,,,,2,,,,,,,,,,,175
06/02/2026 23:10:00,101,,,,,,,,,,,,,,,,,,,,,,,,,,19,17,6,45,17,12,,,,,15,26,,,,5,,,,,,,,,,,169
06/02/2026 23:15:00,120,,,,,,,,,,,,,,,,,,,,,,,,,,12,15,5,45,22,31,,,,,13,29,,,,1,,,,,,,,,,,167
06/02/2026 23:20:00,91,,,,,,,,,,,,,,,,,,,,,,,,,,18,11,5,42,14,29,,,,,20,24,,,,6,,,,,,,,,,,164
06/02/2026 23:25:00,90,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,2,43,17,20,,,,,17,27,,,,4,,,,,,,,,,,153
06/02/2026 23:30:00,91,,,,,,,,,,,,,,,,,,,,,,,,,,17,18,13,33,14,15,,,,,15,16,,,,3,,,,,,,,,,,150
06/02/2026 23:35:00,99,,,,,,,,,,,,,,,,,,,,,,,,,,15,14,10,43,13,18,,,,,13,24,,,,10,,,,,,,,,,,146
06/02/2026 23:40:00,101,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,6,28,14,12,,,,,13,15,,,,7,,,,,,,,,,,142
06/02/2026 23:45:00,95,,,,,,,,,,,,,,,,,,,,,,,,,,25,7,1,33,14,11,,,,,10,27,,,,6,,,,,,,,,,,139
06/02/2026 23:50:00,101,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,2,25,2,26,,,,,13,13,,,,6,,,,,,,,,,,133
06/02/2026 23:55:00,101,,,,,,,,,,,,,,,,,,,,,,,,,,7,6,5,37,8,11,,,,,11,16,,,,7,,,,,,,,,,,123
