timestamp,777204_ML_entry,777215_FR,777244_FR,772690_OR,772691_FR,772981_FR,772982_OR,774412_OR,774413_FR,774458_CD,774459_FF,737211_OR,774193_FF,718318_OR,718319_FR,716844_OR,717961_FR,716846_OR,717965_FR,716850_OR,761735_FR,716852_OR,717974_FR,716854_OR,716856_FF,718043_OR,716858_OR,718477_FR,716861_OR,717982_FR,716862_OR,717991_FR,716864_OR,717994_FR,716866_OR,717999_FR,718004_OR,718005_FR,718494_FR,716869_OR,716871_OR,718009_FR,717802_OR,718013_FR,765597_FF,776229_FR,718015_FR,763935_OR,776256_FF,768446_FR,776243_OR,776187_FR,776188_ML_exit
06/04/2026 14:25:00,160,,,,,,,,,,,,,,,,,,,,,,,,,,26,23,25,76,43,35,,,,,39,29,,,,19,,,,,,,,,,,323
06/04/2026 14:30:00,169,,,,,,,,,,,,,,,,,,,,,,,,,,31,26,31,59,45,35,,,,,36,30,,,,28,,,,,,,,,,,323
06/04/2026 14:35:00,188,,,,,,,,,,,,,,,,,,,,,,,,,,39,29,28,63,47,48,,,,,21,17,,,,29,,,,,,,,,,,326
06/04/2026 14:40:00,185,,,,,,,,,,,,,,,,,,,,,,,,,,41,27,35,62,38,40,,,,,32,35,,,,22,,,,,,,,,,,330
06/04/2026 14:45:00,159,,,,,,,,,,,,,,,,,,,,,,,,,,33,13,27,58,60,34,,,,,47,53,,,,16,,,,,,,,,,,330
06/04/2026 14:50:00,200,,,,,,,,,,,,,,,,,,,,,,,,,,27,11,24,61,60,36,,,,,32,49,,,,30,,,,,,,,,,,325
06/04/2026 14:55:00,205,,,,,,,,,,,,,,,,,,,,,,,,,,26,16,36,64,56,55,,,,,34,52,,,,20,,,,,,,,,,,322
06/04/2026 15:00:00,187,,,,,,,,,,,,,,,,,,,,,,,,,,31,29,25,67,27,37,,,,,36,50,,,,33,,,,,,,,,,,320
06/04/2026 15:05:00,211,,,,,,,,,,,,,,,,,,,,,,,,,,39,19,23,61,43,61,,,,,42,38,,,,32,,,,,,,,,,,321
06/04/2026 15:10:00,173,,,,,,,,,,,,,,,,,,,,,,,,,,43,29,32,71,20,39,,,,,26,50,,,,31,,,,,,,,,,,320
06/04/2026 15:15:00,183,,,,,,,,,,,,,,,,,,,,,,,,,,36,27,17,86,34,39,,,,,24,53,,,,30,,,,,,,,,,,313
06/04/2026 15:20:00,169,,,,,,,,,,,,,,,,,,,,,,,,,,41,26,27,70,39,25,,,,,22,59,,,,36,,,,,,,,,,,313
06/04/2026 15:25:00,201,,,,,,,,,,,,,,,,,,,,,,,,,,33,19,26,59,52,40,,,,,26,39,,,,23,,,,,,,,,,,315
06/04/2026 15:30:00,192,,,,,,,,,,,,,,,,,,,,,,,,,,43,23,36,70,26,49,,,,,29,50,,,,29,,,,,,,,,,,311
06/04/2026 15:35:00,196,,,,,,,,,,,,,,,,,,,,,,,,,,38,25,47,54,55,47,,,,,31,60,,,,26,,,,,,,,,,,313
06/04/2026 15:40:00,241,,,,,,,,,,,,,,,,,,,,,,,,,,38,18,40,54,55,32,,,,,32,72,,,,32,,,,,,,,,,,307
06/04/2026 15:45:00,197,,,,,,,,,,,,,,,,,,,,,,,,,,41,20,39,49,58,39,,,,,27,69,,,,31,,,,,,,,,,,311
06/04/2026 15:50:00,169,,,,,,,,,,,,,,,,,,,,,,,,,,40,32,29,56,38,54,,,,,39,62,,,,24,,,,,,,,,,,306
06/04/2026 15:55:00,202,,,,,,,,,,,,,,,,,,,,,,,,,,38,26,25,51,31,59,,,,,34,64,,,,34,,,,,,,,,,,298
06/04/2026 16:00:00,195,,,,,,,,,,,,,,,,,,,,,,,,,,41,19,29,55,29,65,,,,,19,69,,,,29,,,,,,,,,,,298
06/04/2026 16:05:00,201,,,,,,,,,,,,,,,,,,,,,,,,,,36,31,21,60,35,57,,,,,18,64,,,,20,,,,,,,,,,,298
06/04/2026 16:10:00,211,,,,,,,,,,,,,,,,,,,,,,,,,,38,34,40,70,22,54,,,,,30,67,,,,29,,,,,,,,,,,296
06/04/2026 16:15:00,219,,,,,,,,,,,,,,,,,,,,,,,,,,39,37,28,60,29,51,,,,,33,62,,,,35,,,,,,,,,,,298
06/04/2026 16:20:00,211,,,,,,,,,,,,,,,,,,,,,,,,,,39,28,35,67,36,54,,,,,32,88,,,,25,,,,,,,,,,,306
06/04/2026 16:25:00,218,,,,,,,,,,,,,,,,,,,,,,,,,,39,17,21,79,53,55,,,,,37,98,,,,30,,,,,,,,,,,292
06/04/2026 16:30:00,238,,,,,,,,,,,,,,,,,,,,,,,,,,41,25,41,59,28,64,,,,,32,89,,,,40,,,,,,,,,,,298
06/04/2026 16:35:00,210,,,,,,,,,,,,,,,,,,,,,,,,,,44,22,33,60,34,56,,,,,27,82,,,,34,,,,,,,,,,,296
06/04/2026 16:40:00,229,,,,,,,,,,,,,,,,,,,,,,,,,,43,21,42,61,27,57,,,,,41,80,,,,28,,,,,,,,,,,311
06/04/2026 16:45:00,264,,,,,,,,,,,,,,,,,,,,,,,,,,44,19,31,54,23,57,,,,,31,74,,,,34,,,,,,,,,,,308
06/04/2026 16:50:00,197,,,,,,,,,,,,,,,,,,,,,,,,,,33,24,29,54,33,45,,,,,32,60,,,,31,,,,,,,,,,,300
06/04/2026 16:55:00,253,,,,,,,,,,,,,,,,,,,,,,,,,,43,21,24,68,28,53,,,,,40,70,,,,30,,,,,,,,,,,294
06/04/2026 17:00:00,246,,,,,,,,,,,,,,,,,,,,,,,,,,39,27,28,74,25,65,,,,,28,79,,,,19,,,,,,,,,,,284
06/04/2026 17:05:00,231,,,,,,,,,,,,,,,,,,,,,,,,,,36,17,35,59,29,72,,,,,15,82,,,,23,,,,,,,,,,,300
06/04/2026 17:10:00,225,,,,,,,,,,,,,,,,,,,,,,,,,,43,32,34,64,39,58,,,,,25,99,,,,19,,,,,,,,,,,317
06/04/2026 17:15:00,245,,,,,,,,,,,,,,,,,,,,,,,,,,39,28,27,67,37,41,,,,,41,71,,,,21,,,,,,,,,,,288
06/04/2026 17:20:00,241,,,,,,,,,,,,,,,,,,,,,,,,,,42,23,34,64,45,54,,,,,37,62,,,,31,,,,,,,,,,,321
06/04/2026 17:25:00,247,,,,,,,,,,,,,,,,,,,,,,,,,,42,21,37,72,35,55,,,,,33,61,,,,31,,,,,,,,,,,311
06/04/2026 17:30:00,218,,,,,,,,,,,,,,,,,,,,,,,,,,45,25,46,75,31,50,,,,,37,76,,,,27,,,,,,,,,,,304
06/04/2026 17:35:00,247,,,,,,,,,,,,,,,,,,,,,,,,,,41,21,37,80,35,54,,,,,38,67,,,,32,,,,,,,,,,,306
06/04/2026 17:40:00,198,,,,,,,,,,,,,,,,,,,,,,,,,,42,30,33,65,36,53,,,,,33,93,,,,22,,,,,,,,,,,309
06/04/2026 17:45:00,193,,,,,,,,,,,,,,,,,,,,,,,,,,33,20,28,71,39,64,,,,,38,72,,,,22,,,,,,,,,,,306
06/04/2026 17:50:00,219,,,,,,,,,,,,,,,,,,,,,,,,,,36,22,26,84,23,66,,,,,20,63,,,,33,,,,,,,,,,,302
06/04/2026 17:55:00,188,,,,,,,,,,,,,,,,,,,,,,,,,,36,26,24,77,46,55,,,,,37,85,,,,23,,,,,,,,,,,281
06/04/2026 18:00:00,213,,,,,,,,,,,,,,,,,,,,,,,,,,39,25,24,70,21,42,,,,,34,74,,,,20,,,,,,,,,,,296
06/04/2026 18:05:00,197,,,,,,,,,,,,,,,,,,,,,,,,,,31,29,14,89,32,47,,,,,41,77,,,,30,,,,,,,,,,,291
06/04/2026 18:10:00,208,,,,,,,,,,,,,,,,,,,,,,,,,,34,20,19,64,34,41,,,,,33,64,,,,17,,,,,,,,,,,298
06/04/2026 18:15:00,227,,,,,,,,,,,,,,,,,,,,,,,,,,24,28,32,92,61,48,,,,,30,77,,,,24,,,,,,,,,,,304
06/04/2026 18:20:00,202,,,,,,,,,,,,,,,,,,,,,,,,,,28,24,8,70,35,42,,,,,19,70,,,,16,,,,,,,,,,,302
06/04/2026 18:25:00,192,,,,,,,,,,,,,,,,,,,,,,,,,,31,26,20,73,46,59,,,,,31,71,,,,23,,,,,,,,,,,298
06/04/2026 18:30:00,184,,,,,,,,,,,,,,,,,,,,,,,,,,36,29,12,84,31,41,,,,,19,72,,,,21,,,,,,,,,,,300
06/04/2026 18:35:00,174,,,,,,,,,,,,,,,,,,,,,,,,,,43,29,14,95,35,46,,,,,38,87,,,,23,,,,,,,,,,,300
06/04/2026 18:40:00,159,,,,,,,,,,,,,,,,,,,,,,,,,,35,33,19,53,49,53,,,,,47,75,,,,17,,,,,,,,,,,303
06/04/2026 18:45:00,155,,,,,,,,,,,,,,,,,,,,,,,,,,33,25,15,80,26,61,,,,,35,66,,,,12,,,,,,,,,,,305
06/04/2026 18:50:00,131,,,,,,,,,,,,,,,,,,,,,,,,,,36,42,13,102,48,68,,,,,34,71,,,,23,,,,,,,,,,,308
06/04/2026 18:55:00,162,,,,,,,,,,,,,,,,,,,,,,,,,,33,35,16,93,51,66,,,,,17,69,,,,7,,,,,,,,,,,311
06/04/2026 19:00:00,123,,,,,,,,,,,,,,,,,,,,,,,,,,38,29,10,58,36,67,,,,,28,60,,,,9,,,,,,,,,,,311
06/04/2026 19:05:00,139,,,,,,,,,,,,,,,,,,,,,,,,,,24,20,14,73,49,59,,,,,32,48,,,,10,,,,,,,,,,,317
06/04/2026 19:10:00,130,,,,,,,,,,,,,,,,,,,,,,,,,,40,26,10,62,36,46,,,,,30,50,,,,12,,,,,,,,,,,320
06/04/2026 19:15:00,150,,,,,,,,,,,,,,,,,,,,,,,,,,34,24,14,88,38,37,,,,,38,63,,,,13,,,,,,,,,,,322
06/04/2026 19:20:00,139,,,,,,,,,,,,,,,,,,,,,,,,,,48,23,10,68,53,43,,,,,26,60,,,,19,,,,,,,,,,,329
06/04/2026 19:25:00,131,,,,,,,,,,,,,,,,,,,,,,,,,,29,22,19,83,35,50,,,,,33,40,,,,2,,,,,,,,,,,332
06/04/2026 19:30:00,116,,,,,,,,,,,,,,,,,,,,,,,,,,37,20,12,82,27,35,,,,,30,46,,,,5,,,,,,,,,,,331
06/04/2026 19:35:00,124,,,,,,,,,,,,,,,,,,,,,,,,,,27,21,12,76,33,51,,,,,31,32,,,,12,,,,,,,,,,,325
06/04/2026 19:40:00,132,,,,,,,,,,,,,,,,,,,,,,,,,,35,29,16,57,44,39,,,,,31,37,,,,8,,,,,,,,,,,322
06/04/2026 19:45:00,139,,,,,,,,,,,,,,,,,,,,,,,,,,25,18,28,54,21,32,,,,,28,44,,,,4,,,,,,,,,,,317
06/04/2026 19:50:00,135,,,,,,,,,,,,,,,,,,,,,,,,,,38,30,8,72,25,41,,,,,23,58,,,,5,,,,,,,,,,,311
06/04/2026 19:55:00,129,,,,,,,,,,,,,,,,,,,,,,,,,,19,22,20,66,35,33,,,,,31,60,,,,6,,,,,,,,,,,304
06/04/2026 20:00:00,112,,,,,,,,,,,,,,,,,,,,,,,,,,26,15,14,58,33,37,,,,,29,39,,,,9,,,,,,,,,,,304
06/04/2026 20:05:00,106,,,,,,,,,,,,,,,,,,,,,,,,,,20,17,6,48,20,41,,,,,21,57,,,,10,,,,,,,,,,,298
06/04/2026 20:10:00,112,,,,,,,,,,,,,,,,,,,,,,,,,,31,26,10,67,37,26,,,,,19,58,,,,9,,,,,,,,,,,304
06/04/2026 20:15:00,116,,,,,,,,,,,,,,,,,,,,,,,,,,19,16,13,77,34,46,,,,,26,36,,,,10,,,,,,,,,,,302
06/04/2026 20:20:00,121,,,,,,,,,,,,,,,,,,,,,,,,,,30,18,13,65,24,57,,,,,37,54,,,,5,,,,,,,,,,,304
06/04/2026 20:25:00,120,,,,,,,,,,,,,,,,,,,,,,,,,,26,14,15,70,44,40,,,,,23,40,,,,8,,,,,,,,,,,296
06/04/2026 20:30:00,110,,,,,,,,,,,,,,,,,,,,,,,,,,27,14,15,73,45,38,,,,,32,43,,,,11,,,,,,,,,,,296
06/04/2026 20:35:00,111,,,,,,,,,,,,,,,,,,,,,,,,,,27,25,12,64,39,49,,,,,26,46,,,,7,,,,,,,,,,,298
06/04/2026 20:40:00,125,,,,,,,,,,,,,,,,,,,,,,,,,,28,18,16,56,20,48,,,,,38,46,,,,8,,,,,,,,,,,298
06/04/2026 20:45:00,110,,,,,,,,,,,,,,,,,,,,,,,,,,15,22,6,72,31,43,,,,,40,56,,,,12,,,,,,,,,,,296
06/04/2026 20:50:00,104,,,,,,,,,,,,,,,,,,,,,,,,,,27,21,12,79,18,50,,,,,35,42,,,,8,,,,,,,,,,,296
06/04/2026 20:55:00,111,,,,,,,,,,,,,,,,,,,,,,,,,,20,25,26,79,20,51,,,,,33,52,,,,13,,,,,,,,,,,290
06/04/2026 21:00:00,126,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,19,71,40,44,,,,,18,51,,,,6,,,,,,,,,,,292
06/04/2026 21:05:00,112,,,,,,,,,,,,,,,,,,,,,,,,,,22,16,6,75,22,34,,,,,44,55,,,,8,,,,,,,,,,,291
06/04/2026 21:10:00,116,,,,,,,,,,,,,,,,,,,,,,,,,,25,24,23,59,46,46,,,,,30,43,,,,13,,,,,,,,,,,294
06/04/2026 21:15:00,112,,,,,,,,,,,,,,,,,,,,,,,,,,24,25,18,70,21,52,,,,,25,54,,,,6,,,,,,,,,,,296
06/04/2026 21:20:00,106,,,,,,,,,,,,,,,,,,,,,,,,,,23,22,16,62,18,50,,,,,29,63,,,,10,,,,,,,,,,,294
06/04/2026 21:25:00,102,,,,,,,,,,,,,,,,,,,,,,,,,,18,24,14,64,39,46,,,,,27,60,,,,3,,,,,,,,,,,289
06/04/2026 21:30:00,112,,,,,,,,,,,,,,,,,,,,,,,,,,23,16,23,55,33,39,,,,,28,31,,,,6,,,,,,,,,,,288
06/04/2026 21:35:00,89,,,,,,,,,,,,,,,,,,,,,,,,,,24,21,18,53,26,24,,,,,44,40,,,,7,,,,,,,,,,,286
06/04/2026 21:40:00,98,,,,,,,,,,,,,,,,,,,,,,,,,,27,22,8,55,34,41,,,,,28,45,,,,12,,,,,,,,,,,286
06/04/2026 21:45:00,106,,,,,,,,,,,,,,,,,,,,,,,,,,13,17,14,44,35,39,,,,,21,51,,,,3,,,,,,,,,,,283
06/04/2026 21:50:00,97,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,13,47,28,35,,,,,28,44,,,,4,,,,,,,,,,,279
06/04/2026 21:55:00,101,,,,,,,,,,,,,,,,,,,,,,,,,,29,18,18,36,28,44,,,,,20,49,,,,5,,,,,,,,,,,272
06/04/2026 22:00:00,101,,,,,,,,,,,,,,,,,,,,,,,,,,26,9,12,47,23,33,,,,,33,44,,,,11,,,,,,,,,,,264
06/04/2026 22:05:00,95,,,,,,,,,,,,,,,,,,,,,,,,,,16,13,20,43,31,27,,,,,41,39,,,,4,,,,,,,,,,,260
06/04/2026 22:10:00,102,,,,,,,,,,,,,,,,,,,,,,,,,,16,13,22,68,21,35,,,,,36,48,,,,9,,,,,,,,,,,262
06/04/2026 22:15:00,89,,,,,,,,,,,,,,,,,,,,,,,,,,28,13,14,58,22,38,,,,,22,41,,,,6,,,,,,,,,,,267
06/04/2026 22:20:00,86,,,,,,,,,,,,,,,,,,,,,,,,,,26,24,4,49,43,35,,,,,36,42,,,,11,,,,,,,,,,,258
06/04/2026 22:25:00,93,,,,,,,,,,,,,,,,,,,,,,,,,,22,19,14,53,30,30,,,,,52,36,,,,7,,,,,,,,,,,253
06/04/2026 22:30:00,101,,,,,,,,,,,,,,,,,,,,,,,,,,22,12,8,47,31,25,,,,,27,31,,,,5,,,,,,,,,,,250
06/04/2026 22:35:00,86,,,,,,,,,,,,,,,,,,,,,,,,,,17,12,14,34,32,37,,,,,26,33,,,,6,,,,,,,,,,,243
06/04/2026 22:40:00,86,,,,,,,,,,,,,,,,,,,,,,,,,,20,11,12,50,24,32,,,,,29,37,,,,6,,,,,,,,,,,239
06/04/2026 22:45:00,93,,,,,,,,,,,,,,,,,,,,,,,,,,18,17,4,52,10,32,,,,,18,34,,,,10,,,,,,,,,,,237
06/04/2026 22:50:00,86,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,3,39,16,29,,,,,18,42,,,,3,,,,,,,,,,,226
06/04/2026 22:55:00,81,,,,,,,,,,,,,,,,,,,,,,,,,,16,12,6,41,33,35,,,,,27,34,,,,3,,,,,,,,,,,217
06/04/2026 23:00:00,87,,,,,,,,,,,,,,,,,,,,,,,,,,10,15,5,33,11,20,,,,,24,27,,,,7,,,,,,,,,,,209
06/04/2026 23:05:00,91,,,,,,,,,,,,,,,,,,,,,,,,,,15,13,6,35,13,16,,,,,19,22,,,,7,,,,,,,,,,,197
06/04/2026 23:10:00,110,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,9,33,16,27,,,,,28,29,,,,3,,,,,,,,,,,193
06/04/2026 23:15:00,83,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,4,32,16,21,,,,,30,20,,,,3,,,,,,,,,,,194
06/04/2026 23:20:00,76,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,5,29,24,27,,,,,20,32,,,,3,,,,,,,,,,,188
06/04/2026 23:25:00,86,,,,,,,,,,,,,,,,,,,,,,,,,,17,7,2,37,11,18,,,,,19,22,,,,7,,,,,,,,,,,180
06/04/2026 23:30:00,76,,,,,,,,,,,,,,,,,,,,,,,,,,13,9,2,29,9,13,,,,,18,18,,,,4,,,,,,,,,,,174
06/04/2026 23:35:00,80,,,,,,,,,,,,,,,,,,,,,,,,,,15,7,6,18,11,9,,,,,26,22,,,,3,,,,,,,,,,,167
06/04/2026 23:40:00,72,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,4,33,18,15,,,,,17,26,,,,4,,,,,,,,,,,164
06/04/2026 23:45:00,80,,,,,,,,,,,,,,,,,,,,,,,,,,12,9,7,19,7,16,,,,,8,30,,,,4,,,,,,,,,,,161
06/04/2026 23:50:00,76,,,,,,,,,,,,,,,,,,,,,,,,,,13,10,6,16,12,17,,,,,15,24,,,,1,,,,,,,,,,,154
06/04/2026 23:55:00,69,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,1,30,12,14,,,,,23,18,,,,2,,,,,,,,,,,144
